,gene_name,gex_predicted
337,RAB13,83.6574630737305
338,HIPK1,26.6631011962891
339,MUTYH,40.5491256713867
340,SYPL2,0.127569556236267
341,FUCA1,1.54591119289398
342,KCNJ10,0.306961745023727
343,ARHGEF16,0.258694648742676
344,HECTD3,0.447670638561249
345,ATAD3C,0.14995314180851
346,GPR89B,23.6928558349609
347,TRIM11,10.2897729873657
348,CNIH3,0.499409556388855
349,AHDC1,5.44530057907104
350,FMN2,0.822298109531403
351,TM2D1,248.710296630859
352,SLC35A3,80.5945510864258
353,GATAD2B,190.217742919922
354,CYP4A22,0.23908631503582
355,NTNG1,0.255548924207687
356,KIF21B,0.184733405709267
357,RGS21,0.253522425889969
358,WDR47,9.20389652252197
359,SH3BP5L,12.1380252838135
360,TSPAN2,3.21921515464783
361,BTBD19,98.5418014526367
362,RNF220,0.193465083837509
363,STRIP1,60.8958587646484
364,DUSP10,30.8209457397461
365,VANGL1,5.82771492004395
366,C1orf94,0.126431316137314
367,KIF17,0.0576547048985958
368,SRGAP2B,0.365166217088699
369,DNAI3,0.102587662637234
370,CACHD1,0.636085569858551
371,TPM3,184.291259765625
372,PKP1,0.534563541412354
373,PRDM2,78.3205718994141
374,BNIPL,0.380501359701157
375,VSIG8,0.128009602427483
376,DDAH1,1.04273951053619
377,CHD5,0.180655494332314
378,H3-3A,271.365325927734
379,S100A7,0.252544730901718
380,PRAMEF14,0.0426718406379223
381,GLRX2,49.2112579345703
382,DYNLT4,11.0888204574585
383,DDX59,0.441204100847244
384,PIP5K1A,233.061431884766
385,NCDN,1.37490880489349
386,ATG4C,1.32342743873596
387,RSPO1,0.189086720347404
388,PSMA5,28.5987377166748
389,EXO5,6.319580078125
390,TRAF3IP3,0.271716505289078
391,RPL11,396.599456787109
392,ANKRD65,0.07796910405159
393,PLA2G2F,0.0262047834694386
394,BSDC1,104.495018005371
395,PTGER3,0.178260296583176
396,GPR157,0.333156228065491
397,PPIAL4A,0.0490996949374676
398,SNIP1,107.312896728516
399,NBPF6,0.0629499554634094
400,RC3H1,0.403327137231827
401,PPT1,25.4667224884033
402,CREG1,8.81237316131592
403,KIAA0040,21.0938472747803
404,TAF5L,19.6237506866455
405,DMAP1,1.00472640991211
406,SLC25A24,57.6243667602539
407,RCC2,0.23150697350502
408,BTF3L4,70.5447998046875
409,FAM72A,1.1093635559082
410,AKT3,6.64364671707153
411,SPEN,39.5017471313477
412,PEX11B,1.22344291210175
413,PIGK,50.5460815429688
414,PPFIA4,0.321981966495514
415,STXBP3,0.51863169670105
416,LEFTY1,0.25614857673645
417,GBP4,0.146518334746361
418,FCRLB,1.27295660972595
419,COL24A1,0.313455551862717
420,OMA1,0.328527331352234
421,GSTM2,7.74184226989746
422,TOR1AIP2,42.8159561157227
423,GSTM4,0.862763464450836
424,CCDC30,6.0495433807373
425,ZBTB8B,1.40029275417328
426,GPBP1L1,44.1122245788574
427,PITHD1,0.145288556814194
428,PDC,0.285395860671997
429,ISG20L2,28.9680442810059
430,CYP4X1,0.515786707401276
431,WDR64,0.205814763903618
432,EDARADD,0.50073504447937
433,LRRC41,67.3481597900391
434,DNASE2B,0.154083043336868
435,CNIH4,40.8495025634766
436,MRPS14,39.1662406921387
437,CTH,32.2278594970703
438,OR2W3,0.0974409356713295
439,MAB21L3,0.0736810564994812
440,PGLYRP4,0.03215017542243
441,IGFN1,0.160872623324394
442,FGR,0.26165246963501
443,NEK7,12.6488456726074
444,WNT4,0.103700809180737
445,MIB2,0.803098142147064
446,PRAMEF27,0.0492143295705318
447,THBS3,4.56027030944824
448,IVNS1ABP,0.854305386543274
449,TENT5B,5.00409555435181
450,H2AW,13.56298828125
451,SOAT1,2.70570206642151
452,MTX1,97.7530288696289
453,POU2F1,9.58356189727783
454,AGL,0.588129818439484
455,OR2M5,0.0728401467204094
456,CAPN8,0.169067516922951
457,FAM72B,0.257166862487793
458,NBPF12,0.171352669596672
459,CRTC2,0.51060539484024
460,GOLT1A,1.78700411319733
461,MIGA1,11.4253396987915
462,NUAK2,14.0079870223999
463,UBL4B,0.133396118879318
464,CSF3R,0.5682293176651
465,PLXNA2,0.472631543874741
466,NUDT17,10.4296092987061
467,OR10Z1,0.124765202403069
468,MYBPH,0.0161728225648403
469,ZDHHC18,0.448273152112961
470,DCST1,0.141493186354637
471,NPHP4,22.0842266082764
472,SYF2,42.4227561950684
473,KIF2C,60.6533317565918
474,NPL,0.195449396967888
475,SERINC2,0.253260344266891
476,MR1,12.2762660980225
477,MFSD14A,1.05236053466797
478,DHDDS,111.562110900879
479,LCK,0.190489307045937
480,SH3GLB1,63.8927612304688
481,FAF1,39.3454933166504
482,AMPD1,0.18637852370739
483,UBE2J2,45.7280540466309
484,FPGT,88.0026092529297
485,SLC30A10,0.373908191919327
486,SLC6A9,1.1820262670517
487,LAMB3,2.69644284248352
488,DISC1,22.5971565246582
489,FMO5,8.47624111175537
490,ARHGEF10L,0.316723972558975
491,RALGPS2,13.172064781189
492,FNDC7,0.413383573293686
493,TMEM69,31.6275367736816
494,DYRK3,15.3599443435669
495,UBXN11,54.8021202087402
496,CATSPER4,0.09027199447155
497,CHIA,0.224402710795403
498,CLCC1,59.9996871948242
499,CAMSAP2,29.9720478057861
500,S100A13,1.96678912639618
501,TRIM58,0.0990668684244156
502,ADAMTSL4,1.44184947013855
503,PRKAB2,50.2779579162598
504,TSTD1,2.55496549606323
505,LAMTOR2,74.0803985595703
506,OR14L1P,0.0964378789067268
507,ZCCHC17,145.207565307617
508,SMYD2,0.392367124557495
509,CD1B,0.0276839323341846
510,S100A11,4.91967821121216
511,RAD54L,28.9827308654785
512,CR1,0.155088245868683
513,ZNF496,1.36832129955292
514,HORMAD1,0.345319539308548
515,OR2G2,0.04954968765378
516,IL10,0.118932008743286
517,KCNK2,1.37971091270447
518,LIN9,10.7358112335205
519,ZNF326,129.11149597168
520,CDCP2,0.143240690231323
521,GSTM1,0.390200555324554
522,NFYC,51.6482887268066
523,ST3GAL3,125.623474121094
524,SCMH1,0.43076565861702
525,PHF13,12.7857437133789
526,ZNF593,3.85346603393555
527,OR4F5,0.160064980387688
528,NEGR1,0.318723171949387
529,GPR89A,1.40491592884064
530,SRM,27.6566104888916
531,EIF2D,39.4177322387695
532,RRP15,13.2626914978027
533,ARL8A,0.520285427570343
534,MAST2,0.75593501329422
535,BATF3,0.204226806759834
536,NEXN,53.2382545471191
537,NDUFS2,4.51562786102295
538,TXNDC12,44.9674224853516
539,REG4,0.335506498813629
540,KLF18,0.0439291819930077
541,SYDE2,4.56974029541016
542,GPN2,0.183552473783493
543,CRCT1,0.245567128062248
544,MROH7,0.238105833530426
545,CAP1,43.7009963989258
546,CENPF,19.007080078125
547,SCP2,14.1776819229126
548,SNRPE,185.977020263672
549,SLC45A3,0.103972285985947
550,TAF13,63.0513534545898
551,ECM1,2.98766946792603
552,IPO13,5.06968116760254
553,BCAR3,7.89539861679077
554,MARCKSL1,53.0936012268066
555,DEGS1,0.72920423746109
556,SYT11,101.232681274414
557,FABP3,3.63406372070312
558,GPATCH2,31.6970157623291
559,KYAT3,50.0380935668945
560,PROX1,0.351117879152298
561,SEC16B,1.69239687919617
562,MTFR1L,84.9047241210938
563,TMEM59,151.354339599609
564,SPRR2B,0.0445108450949192
565,PROK1,0.113670229911804
566,CLCA1,0.305526822805405
567,GJB4,0.0526097007095814
568,GIPC2,5.63158226013184
569,BCAN,0.341710895299911
570,AKR7A3,3.12053155899048
571,FCGR1A,0.138149112462997
572,MCL1,211.628158569336
573,CSF1,48.5559921264648
574,PMF1,163.140014648438
575,FAM131C,1.25643718242645
576,C1orf112,0.270554780960083
577,TMEM63A,16.717903137207
578,NIBAN1,0.322249084711075
579,RGS7,1.91558945178986
580,RAB42,0.424194127321243
581,AK5,0.675249636173248
582,IL12RB2,3.73063921928406
583,MECR,0.226499766111374
584,CEP350,0.428228437900543
585,F5,0.2725929915905
586,DCDC2B,0.378014475107193
587,AGO3,0.434392482042313
588,ERRFI1,137.70329284668
589,ATF3,0.248227998614311
590,GBP5,0.267149925231934
591,CYB561D1,20.6260452270508
592,AGRN,0.778618216514587
593,CCDC181,0.361462593078613
594,CCDC185,0.0467261858284473
595,RAB25,0.521832764148712
596,MTHFR,79.1957015991211
597,FLAD1,123.017944335938
598,LCE3A,0.0259142089635134
599,GJC2,0.949509382247925
600,ZBED6,12.7055072784424
601,SPRR1B,0.363332241773605
602,ILDR2,0.952038705348969
603,C4BPA,0.266680955886841
604,P3H1,1.08462989330292
605,POMGNT1,206.838104248047
606,HEATR1,53.2707328796387
607,ESPN,0.315593421459198
608,DOCK7,60.7999687194824
609,PLEKHM2,58.7093467712402
610,PUM1,23.3217620849609
611,CDKN2C,3.88704085350037
612,SNX27,58.0300636291504
613,MYBPHL,0.0669866055250168
614,TSACC,2.62895727157593
615,ACOT7,7.82086849212646
616,SPAG17,0.376619398593903
617,MFSD2A,0.262516885995865
618,FLG2,0.147345840930939
619,ACKR1,0.322181314229965
620,MTMR11,3.89830207824707
621,NCMAP,0.301729530096054
622,CD58,31.1908416748047
623,DBT,14.298451423645
624,CRP,0.920305252075195
625,TFB2M,67.9880981445312
626,CLIC4,119.076835632324
627,MOB3C,12.0560178756714
628,OPRD1,0.147460043430328
629,ADAM30,0.0510606579482555
630,SSU72,48.2551460266113
631,SHCBP1L,1.82320094108582
632,DHCR24,35.7445869445801
633,USP1,15.9914884567261
634,HYI,0.889075815677643
635,CLSPN,0.164263799786568
636,SHISAL2A,0.190245166420937
637,ZZZ3,0.639349699020386
638,TSPAN1,0.407902449369431
639,DIRAS3,4.6661639213562
640,LEPROT,143.42219543457
641,CALML6,0.502704381942749
642,LRRC42,37.2298812866211
643,VWA1,0.538912415504456
644,SPATA17,27.6327896118164
645,PRKAA2,6.17309284210205
646,EIF4G3,0.861809372901917
647,PADI2,0.224711954593658
648,ZNF672,41.3320693969727
649,SORT1,0.266101181507111
650,PRAMEF12,0.072367824614048
651,BMP8A,10.5305013656616
652,PBX1,1.87272357940674
653,OR6F1,0.150124043226242
654,AADACL4,0.365893870592117
655,WDR3,100.303779602051
656,LCE4A,0.0318995006382465
657,CLK2,5.20710945129395
658,COG2,0.412580788135529
659,MRTO4,22.602970123291
660,VASH2,1.0489239692688
661,WARS2,0.161412000656128
662,NUF2,62.1418876647949
663,TRIM46,6.60782241821289
664,WLS,59.513126373291
665,CD244,0.101032301783562
666,ANP32E,130.758804321289
667,COA6,58.3156929016113
668,MPZL1,65.498161315918
669,VWA5B1,0.073512114584446
670,HCRTR1,0.408380806446075
671,KLHDC8A,0.502455711364746
672,TNFRSF18,0.296002864837646
673,CD247,0.191413342952728
674,DFFA,37.0451278686523
675,OVGP1,0.0778811499476433
676,YIPF1,8.41623210906982
677,TOR1AIP1,248.521926879883
678,S100A6,155.325546264648
679,SLFNL1,1.02967345714569
680,DDX20,44.1308860778809
681,GRIK3,0.0524015724658966
682,PRAMEF7,0.0704810470342636
683,DSTYK,0.274382025003433
684,CENPL,21.9346542358398
685,ADGRB2,0.710487246513367
686,RGS18,0.369322925806046
687,ELF3,0.382235139608383
688,AK2,79.193359375
689,EBNA1BP2,1.03555428981781
690,LAMC1,0.588495910167694
691,SAMD13,12.4164590835571
692,PIK3CD,0.722963154315948
693,SMG5,0.323622316122055
694,RD3,0.108693115413189
695,CFAP45,6.22300720214844
696,PKLR,0.0750398859381676
697,ZNF697,7.71852445602417
698,DPM3,15.3102569580078
699,PPP1R12B,0.69476705789566
700,RGS1,1.71551835536957
701,PTGS2,1.50678253173828
702,CD160,1.45713329315186
703,TAS1R1,0.12076623737812
704,CACNA1S,0.374742418527603
705,POLR3GL,218.027801513672
706,MAP3K6,3.46112465858459
707,GLIS1,0.0336551032960415
708,CKS1B,6.88257598876953
709,CASZ1,0.120214305818081
710,TESK2,0.130594596266747
711,ETV3L,0.0858917236328125
712,TDRD5,0.112706556916237
713,KLHL20,108.436767578125
714,ANKRD45,1.13516211509705
715,CEP85,0.140707746148109
716,TARDBP,438.871887207031
717,CFH,11.0841102600098
718,TNFRSF25,0.764608085155487
719,TARBP1,0.203967958688736
720,PGD,1.58479619026184
721,CZIB,1.48167657852173
722,EFCAB14,115.729827880859
723,TMEM9,3.18153429031372
724,EPHA2,75.6553802490234
725,TEKT2,4.27978563308716
726,ZNF644,48.7701683044434
727,CEP170,0.683253407478333
728,VPS13D,26.7829055786133
729,GJA9,0.057831447571516
730,CHD1L,34.6358070373535
731,AGO1,39.1837997436523
732,TCEANC2,8.97663116455078
733,ERICH3,0.179170623421669
734,PRAMEF2,0.0489220730960369
735,H4C15,0.0681607350707054
736,NME7,96.4921646118164
737,PCNX2,1.7127103805542
738,TNFRSF1B,36.8181495666504
739,OR10X1,0.0479894243180752
740,FPGT-TNNI3K,137.78874206543
741,KCNJ9,0.110813535749912
742,EXO1,43.6646690368652
743,PRDM16,0.743029654026031
744,C1orf146,0.104741618037224
745,TFAP2E,1.2819949388504
746,ADCY10,0.0756946727633476
747,RXFP4,0.887502491474152
748,ITLN2,0.067505456507206
749,CHI3L2,0.431533753871918
750,KCNAB2,24.1775741577148
751,TOMM40L,14.2658233642578
752,CR2,0.318223476409912
753,ACTRT2,0.177152678370476
754,GNPAT,0.292433381080627
755,CD1D,0.154696524143219
756,ADIPOR1,190.823333740234
757,LBR,62.432300567627
758,ATP1B1,131.152893066406
759,LAD1,0.354224592447281
760,TRMT1L,0.269241333007812
761,FCN3,0.44038599729538
762,FASLG,0.182491078972816
763,XCL1,0.135251611471176
764,DPH2,42.8568687438965
765,OR14K1,0.0553203374147415
766,OR2L2,0.212722897529602
767,ATP5PB,209.648391723633
768,C1orf198,0.690556406974792
769,TRNAU1AP,0.325534850358963
770,APCS,1.49180924892426
771,NBPF20,0.0892005413770676
772,COP1,6.93464660644531
773,MYOG,0.0492295734584332
774,KLHDC7A,0.0481300875544548
775,S100A14,1.09665894508362
776,ANKRD34A,7.07078838348389
777,PLPPR5,0.0989124700427055
778,ARID4B,88.0979156494141
779,PLA2G2A,0.760126173496246
780,CLCA2,0.267069131135941
781,DCAF6,61.0611343383789
782,HSD17B7,1.23914694786072
783,LEMD1,0.272531479597092
784,COL9A2,0.364403039216995
785,OR2AJ1,0.142451092600822
786,CD164L2,0.107994206249714
787,JUN,372.658660888672
788,NEK2,27.1256523132324
789,LDLRAP1,0.389173269271851
790,ATP6V1G3,0.185737669467926
791,TNN,0.0919761955738068
792,ZSWIM5,6.54393005371094
793,DNM3,0.196003466844559
794,EMC1,29.4364757537842
795,EXTL2,52.1512565612793
796,ZNF692,2.62921047210693
797,AIM2,0.128622770309448
798,PRPF38B,1.02868819236755
799,SYT2,0.0441893264651299
800,HES4,6.07327556610107
801,SH2D5,0.53496378660202
802,CTSS,2.24877238273621
803,ODF2L,50.7679443359375
804,PDPN,0.379763782024384
805,C1orf174,23.4329662322998
806,CACNA1E,0.207985728979111
807,PAX7,0.031351238489151
808,HAPLN2,0.195812359452248
809,F11R,39.9924507141113
810,H2AC21,3.61527037620544
811,CD1E,0.194752022624016
812,IVL,0.297672122716904
813,SIPA1L2,0.547293961048126
814,COA7,9.83869457244873
815,SCCPDH,7.52363538742065
816,FCGR2B,0.164539888501167
817,KLHL21,9.61391448974609
818,PTGFRN,0.239148154854774
819,MACF1,1.24628090858459
820,TMEM79,82.8278427124023
821,CHIT1,0.078870914876461
822,MRPS15,99.5489349365234
823,FLVCR1,0.496578544378281
824,PRAMEF6,0.0461883284151554
825,PLEKHG5,7.15413999557495
826,AKIRIN1,16.5098266601562
827,WNT3A,0.0906271263957024
828,INTS3,2.71740484237671
829,FCRL4,0.0892632305622101
830,SSR2,8.69684886932373
831,NKAIN1,1.15760970115662
832,S100A3,0.845442891120911
833,UCHL5,42.7454147338867
834,URB2,6.98496961593628
835,PEF1,146.318954467773
836,LRRC8D,29.7763767242432
837,ZBTB17,0.174826502799988
838,BRDT,0.766199767589569
839,IL20,0.165930524468422
840,UBE4B,0.279744505882263
841,BLACAT1,0.0854322761297226
842,TCHH,0.073453962802887
843,SLC50A1,7.47814178466797
844,LCE3E,0.0443115495145321
845,MAP10,1.92620968818665
846,PUSL1,21.1201820373535
847,WDR77,51.1143035888672
848,OPTC,0.186724379658699
849,GPATCH4,23.6879577636719
850,RCAN3,0.960067272186279
851,UBIAD1,29.077205657959
852,DNTTIP2,1.239386677742
853,GPR88,0.545187771320343
854,LELP1,0.252421259880066
855,TPRG1L,36.3949813842773
856,LRIF1,0.210557043552399
857,TNFSF4,28.1393432617188
858,CASQ2,0.625600874423981
859,DPH5,77.5619583129883
860,SPRR2A,0.359731137752533
861,PINK1,0.0834161043167114
862,ZMPSTE24,45.4768981933594
863,OR2T33,0.0987434834241867
864,CNTN2,1.73339140415192
865,FMO4,2.06892824172974
866,ECHDC2,7.0760178565979
867,IPO9,1.35657858848572
868,VAMP3,5.93657112121582
869,RGS8,0.0601686611771584
870,OR2T4,0.0715867280960083
871,WDTC1,9.92726707458496
872,IL24,0.0722353160381317
873,OSBPL9,50.1326217651367
