,index,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50
10,patient5_B14,-0.9307645200020292,-1.0276101507494988,0.061843141514996994,1.0187927780320687,0.4622169626203716,0.28662985645524014,0.4266895824516018,1.4679681099083064,-1.2860542595686872,-1.2939191996358175,-0.08155204138999216,-0.08826466217076914,-0.8108308273062178,0.5772268047071092,-1.002039946519205,-0.49217918206209565,0.14375647057677307,0.29646950644738723,-0.018339515389692525,-0.7749363707996753,0.4345320816916875,-1.1504533803516528,-0.7444433368830339,0.9812436786912136,-0.5683728271576042,-0.413182227818155,1.3208011591399056,0.39698262774584797,0.8576825486581922,-0.826789587855406,0.613813958946193,1.7946194971060072,0.36475809807097515,-1.5070938259991988,2.3452666959911923,-0.3466352670566056,-0.7428422103252599,-0.2020334228621114,0.6371394448208425,-0.5284273212540801,-0.11968475421136601,-0.7128734201455474,0.7709660316648952,1.7699273634488413,-0.988648770553695,1.3369904806431447,-0.9165412450608562,0.6414671205534078,-0.1315394531420766,0.666559655662146
11,patient5_B15,1.54428111093743,-1.3831922476332277,0.01909882849192255,2.233725401822035,0.31168751819048685,-0.16327533069789954,0.8857703551106835,1.0687845501990256,0.232755840230901,0.37298072636294044,0.6955836496360364,0.1777975419692827,-1.258402824808484,0.5068081433488677,0.7206141860595461,0.13979634778390101,0.6762130233624926,-0.4541948230012235,-1.4397817289790429,-0.047327107685587656,-1.7638665885492708,-1.2616776015498743,0.5177599221957926,2.1719267998038307,-0.32596705027345324,0.5337020035109622,-0.8702093282433483,0.8621597266446015,-0.40999410107277506,0.6422630303893148,-0.1698028159513241,-0.19640561730602527,-0.05713592703677812,1.2013207892664852,0.1612997877376514,-0.6856226697492679,-0.13448673457334545,-0.7687139064454661,0.773304963079027,0.6260707172487717,-0.24959444430704497,-0.6717762654151712,1.190686826965796,1.2528407039556777,-0.19112587695159583,0.48950593275551496,0.4765562485425964,1.5046170921268875,0.7623142476265758,0.390876365982277
12,patient5_B16,1.1449373433272048,0.5948481986785453,-0.058740089777973396,0.01720078967628666,-0.2280775168146638,-0.737179295613301,-0.05870557838227258,0.7176012583493333,0.17705537855182246,-2.2632647190840767,1.4439619406942363,-1.2766512465371291,1.5537801708052834,0.1083754654349004,1.3687315642142281,-0.5122881780004643,0.003622367944963995,1.5854638620185526,-1.2583815831700238,-1.2630321188262603,1.419489361555642,-0.5009985137742031,-0.9778761599410032,0.7663426226548172,0.7698015721749655,-0.16851014834774888,-1.8634363272148304,0.4964861502274424,1.3858659264534612,-0.632282089083444,-0.5156410476641866,0.4432078882058798,-0.49404032007630844,-0.7783638484071795,0.013454482348340223,0.6621365406539177,1.235550391620024,-1.3503998612386479,1.3285048743993122,-1.5251069219622146,0.875264681017393,-2.0564474944679216,-0.23614905595312968,-1.0628032662014217,-2.2638306509762405,-0.6685938650901558,-0.7670807412330458,0.4927331432454086,-1.5522360623623905,-1.5946373241214653
13,patient5_B18,-0.6998194489929221,-1.181053557664697,-0.23437044994717168,-0.5829505225016424,0.7784042133364926,-0.31361309227115813,-0.3013167374543481,-2.421175998082254,0.5210279543056268,0.0900541396265635,-0.38743966808170643,-0.22568952113761884,-1.3952483218786351,0.6140376436968398,0.5117488993039979,-0.22775002553317336,0.009530423592513462,-0.07171623879868164,-0.13799613403395078,0.10957231601655443,-0.849948517650378,-0.06379675575344641,0.6426728011702965,-0.45590625605251545,-1.0958347702169275,1.7457045293339655,1.24762331322489,0.2247029291668896,0.43259457855901373,-0.17937786211327128,-0.5622208158645594,0.749527333368484,-1.042581081069374,-0.4369862734967497,0.8736290410613416,-0.23136761656357646,-1.3075243896277218,-0.6186658585625046,1.186164305123505,-0.004324633171501289,1.3528257209240646,0.17624191792751487,0.3284551489623398,1.0897022680403743,1.2328734929902674,-1.2794158462299188,-0.6214306084900971,-0.8750626746748077,0.470569336866,-0.3854729235518234
14,patient5_B19,-0.4956820820004392,0.9998433486924598,-0.42386284126244117,-1.2337422325733505,0.19939380162089637,-0.17471512140371184,0.5948004833927689,-1.1719802300288849,-1.7048310506363624,-2.4817288113369056,-0.7038220649060603,0.7011056192240938,-0.6408484167376405,0.1705497914207897,-1.17965596957275,1.1423436794825585,-0.16262346444449133,-0.8334371434994706,-0.22905576452168408,1.5508864026045153,-1.9500783980216787,0.6452442699821077,-2.013087249764856,0.457947807351523,0.7442768724094081,0.11349389652243969,-0.5027126730476024,-1.0915124377396113,1.205263851302516,-0.44924323044031245,-1.469630067178728,1.1764044352169276,1.098754259956314,-0.5478726813861865,-0.8137038216931259,0.5776760040158426,0.14283927678745878,0.9063918212671083,1.0477354318046204,0.6421612933079593,-0.3334182558422036,0.8038830666014981,0.8243283079393435,-0.5599019784060445,0.08927872319966239,-1.1759775471605156,0.7090647357740522,0.33050954491915924,0.40357073557386064,-2.874132280694375
15,patient5_B20,-0.731093376162743,0.38095520598636945,-0.7233346653312701,1.4490617501777243,0.2721329369444292,-0.367912305151244,-0.8814250155043056,-1.051938409739844,-0.7668609182253878,-1.4294472840928538,-0.14801994938365653,0.7911100433438754,-1.70850053584573,0.42611620793107796,-0.18857978326929545,0.21350634591382522,-0.40348833863116,-0.34677640055113873,0.457505971064841,0.24103294422331034,-1.1332145034626724,-0.11252051548913458,0.854562659617191,-0.8554421203814531,-0.2762531991184659,-2.238551708326139,0.1348941165920722,-0.7126566386340372,0.23508143762535316,-0.24341737902070787,-0.713427046787944,0.13748536621151913,0.728225540381888,0.4060307465522931,0.44501089669352306,-1.2813610236304547,0.3552527597837783,0.12238512390757746,-1.537377060495246,0.3029935746250421,-1.1549643071144204,1.5190339481902424,-1.3388277963399875,3.0654920461752533,-0.7106961937769709,-0.2768816332010149,0.8728590545229565,-0.6037764105780626,0.9794445685891102,1.0775798840487716
16,patient5_B23,0.7430471776425875,1.9141323218107282,-0.8906955791236477,0.8573199631142955,0.1660407821207175,-0.21970364554954566,-1.546231199294957,-1.2322872286621656,-0.6109747922730223,1.6011767083219752,0.692347083737226,-0.061145808827232945,-0.1323664574319002,1.9289169212635842,-0.20749889607173555,-0.5431334604715075,-0.4811410097513817,-0.9907514900036956,-0.8542358173571761,-2.104005493385701,0.23975993751154498,1.05558894713953,-0.5582453528896327,0.8978325262647943,-0.8152894621476215,1.892813467100216,-1.1170553827831207,0.2461646686912322,1.1018564537340287,0.6917142669129401,0.06368805161611608,0.8662878594653527,0.19219264417975068,-0.11823556622638262,-0.8123683513164817,-0.7161964785607294,-0.8546713124385593,1.093633449506051,0.230045128150846,0.577259476312962,-0.06779237625147962,-0.1940954427317019,-0.7786418529613399,-0.06566342708106565,0.7176038303980423,1.2700332471242837,0.4776499626560403,-0.5059581672958421,-0.8915188328714495,-0.09184196685035473
17,patient5_B24,0.019335853337483676,0.1675690136653344,0.5746831265634608,-0.2630581537499207,0.1286428711083043,0.7330343208692436,-0.09158904872644948,-0.697421968376873,-0.38607490473337225,-0.8919972436269665,0.9675573294401687,-0.5649411412266717,-2.0627333668017096,-0.21332284959853567,-0.04334176166457421,1.1421753472717942,0.646965797103651,0.009249963939461685,-0.08691315546508256,-1.0044860925770491,0.8491695391374887,0.24447158794050108,-0.7318544781649681,0.6920418971029909,-0.595880030645094,-1.179839071769549,0.8367663532362902,-0.3264759267323199,-0.5966976475186972,-0.785767824572126,-1.1034809393767562,-0.7598401750806877,1.1669869855690291,-1.113435727985056,-0.2311777292491329,0.9257849723412128,-1.031516268089041,0.5120829379657067,-0.684124915110963,-0.7149141802328136,0.8581781827591253,-0.1952469828631435,1.4835484804823682,-0.4053757706290391,1.774635411738626,-1.6668620220321104,-0.9272039005227881,0.13941538176847615,-0.008348574646722225,2.1380708819005965
18,patient5_B3,-0.029310442704930103,1.788773478695051,1.1946744670310783,-1.0658789089634477,1.2349644310248422,-0.4827853718814183,-0.8932945831599305,0.5660171815470747,-0.7067897996577652,0.3066725893399003,-0.9369336247422464,-0.412648198538614,-1.2043630879760123,-0.947928198056576,0.6761458179936012,-0.2359121196857276,0.6198546988573804,-1.0215879676404993,-1.1691492360452163,0.4332316472245367,-0.2161094306868243,0.337095203082593,-1.434501738380858,1.2394679966338158,0.30350916422227464,0.864842284888064,-0.7499921430966108,-0.41296239684514935,0.8405352329316462,1.863341202222375,0.6308457682006527,-1.3419054572160958,0.5781701495830749,-1.58122121773324,0.9503363002654098,1.2546262939531303,-0.08420504784706669,-0.7861643008042942,-0.6752951365610236,-0.8715894847707495,-0.7380357799980556,-1.8344020149600775,0.2515973992676897,2.439803684835519,1.262196511494981,0.06523428471866623,-0.5730043368090075,0.14765255637448751,0.7543981941559021,0.10331162239304124
19,patient5_B4,-0.8641456343809819,-0.9176363606021164,-0.05655109884264958,0.08917439374177939,-0.39434567943532906,2.323888270617472,1.1320226661429431,-0.24554342367596024,0.13559990751403952,-0.6192940574190188,0.5675755401637282,1.3743771998198855,-0.2176917270996763,-1.4673767201283012,-0.6586973562425575,-1.0718856900951874,-0.006825217532527442,0.5687120067488255,-1.068094245408213,0.03460884274567197,-1.4899148754457254,-0.6169267330601759,-0.14080321115911876,0.5320695435775711,1.2903941113347213,-0.6228812853320685,0.8929896355988659,1.9559638060257298,-0.8357189946494581,-0.0024257592194893846,-0.5257839569389171,-0.27012041404659604,-0.3522217101711163,-0.5083516111884006,0.14421904336264738,0.5230476351182255,-1.3228768451740474,-1.4286171957189022,1.5253114997100798,-0.014128911486485837,-1.0443024470648523,-2.041382085550613,0.907353098243238,-1.4294156823112203,1.4896859554621695,0.2261938770400357,-0.026652265266154326,2.056475920326647,-0.7515108150220751,1.4245560926342407
20,patient5_B5,-0.7374193692067893,0.6958270213888688,0.2762526958699237,-0.06425935226388005,-0.8378335188484134,0.4027693030831639,0.17960989116748624,0.31781020690551104,-0.2723022585176489,0.6777082150113802,-0.26302043415338994,0.46483116751090764,-0.717005796582769,0.8327864601148544,1.1986292019569122,1.3932668473440537,0.2724377384722982,1.3315983810843188,0.6211925941279037,-0.6764788023700412,0.8234160240108461,0.11913945585308015,0.2387492308239694,-0.2581699592161108,0.8177261669769716,-0.6027429834065092,0.4606199853134929,-1.1688286355941029,-0.8178255005851396,2.3312190107194817,1.4461003630988964,-0.6491338804709598,-1.2172014020600324,-0.06928170851223278,-0.3000783886465072,0.5814393832298543,-0.26644430359678706,-0.8161687508464864,-0.15677581939811508,0.6714272259172588,0.7558537367682332,1.0141121511533107,-0.7745642814286556,-0.8920731579838153,0.8773052513985673,-0.5258192575070806,-0.8410449328468245,1.1102698406820064,0.21142512250959739,0.00583111399171629
21,patient5_B6,-0.8752802966648974,0.7508130577420881,-1.8647738195012336,-1.743529495219975,-0.20311632525099918,0.6309036333479388,-1.2554599551209225,1.0067504047588403,0.1076277929139848,2.18270972514343,0.44545196810960297,0.17490197456047257,-1.403276600729516,0.9708879398838525,0.5600465319431986,-0.7672294954300861,0.3240196166774551,-0.5175450253546735,0.3468929621292084,-0.35081957867285957,0.5753516566060544,-1.1726895634744132,0.050993844996132916,0.24452508786531998,-0.18922638160496688,1.9465399172875462,-0.6068217112170314,0.7258838150100183,-0.09390112825995811,-0.3969243092449967,0.8771954458454916,1.6287749611754143,0.5735758660320396,-0.8823628190556313,-0.46885592759304606,-1.0184799679067078,0.6751683332627592,0.32103579962519874,0.5969349692468222,-0.4598989510263579,-0.9047624453410824,0.5839534629302869,-0.9570789897295618,0.14625498461804687,0.9309315181528334,-0.5658408743565786,-0.4714351546717907,-1.0632021770397209,0.9953812495354156,-1.5038931881908522
22,patient5_B7,1.7261810169207257,-0.3062210611027528,0.3768287996355353,-0.08042874011150722,0.01961889657143328,-2.27331532168326,1.9396772702353848,-1.0735705925315568,-0.32836413858375146,-2.087805459305969,-1.0194692256738682,0.08107062789938907,-0.021922354077459,1.4639128582759797,-0.4008255108450618,1.4835046718785077,0.15706512414897508,-1.367198446455198,0.7206169401251046,-4.215269068745198,-0.44661307741313305,-1.6605336150949457,0.33990961625877714,-1.8510598068082418,0.31726643157698037,1.0323957336835712,-1.5226033560998737,-1.630740700435059,-0.9437471754358352,0.21971675448463543,0.35526211525994306,-0.27636224627706685,0.12504012041760984,-0.1713281837668523,0.633179095902087,-0.5100222719316941,1.3453136956224967,-0.6424304496967111,1.4510233509741317,-0.4065365655554332,1.253261119020899,-0.6761034828342548,-0.6908313617346842,0.786352388773122,-0.500478201528945,-0.43261955601718294,0.2932905375897972,0.5283588206270742,-1.733754408996776,-0.4823341319749292
23,patient5_C10,-1.0854403429841435,0.9463841932127506,0.06732778736233216,-1.0655564709350989,0.8339976230214746,-2.063459691380239,0.0015421550103822466,-0.44716423789051524,-2.196821433359608,0.48040495718690074,-0.14530182579259676,-0.19670110144015965,1.716722520178459,1.229319904020867,-0.8788901028687629,0.18534462187135461,-0.5310987804103028,-1.2745105399843129,-1.6639129869280695,-0.30993079150787695,-0.6580747100933788,-0.3528748404677982,0.44853387770370107,0.8789952036863232,0.1355404209137211,0.07568704094406796,1.0159188176015999,-1.066885980081779,0.15487981761204925,-1.6267560577557625,-1.7058688921198788,1.2637551215042,-0.9822145823353611,-1.1247702418904306,1.7091076397922154,-0.7454591037253216,-0.12166537488157406,-1.2346151124547398,-0.31731223033240674,-0.49405107665721093,-1.9596408089256885,-1.3115975001205833,1.7574756270245908,0.3867470028048158,0.3983494144272341,0.8638083012569351,-0.3250327465779922,-0.3492159334298585,-1.4206603192876566,-1.5931294160238434
24,patient5_C12,-0.1349125680005273,-0.6999224948486323,-0.6295938993532372,-1.0762111811645871,-1.036471085552154,-0.5123605862426721,1.6923355293127416,-1.4630031214874133,-0.30881496310689355,-0.6535966319454127,-0.24851789354798354,-0.47181857652743947,-0.2970377440794465,-0.5785714781927296,0.5337938569948381,0.4675044495175924,-0.3274037129775906,-0.7896357774948047,-0.7887964885734089,-0.11390265187121272,-1.8083454860260342,-1.8496750627676064,-0.3394630605234354,-1.2422977698458542,1.252951682150614,1.969229359251549,-1.5491932284796424,-1.0365477625416741,1.0823101281538305,-0.07555443979716783,1.3115432318537128,1.3934317186652654,-1.029043786685325,-0.3856736121883475,-0.152966720079177,0.4359895134266754,-0.6433597843470409,-0.169644600212933,-0.37615239949160495,-1.8874407635650798,-0.9046152059494129,-0.018538891122605938,0.09389877838542038,0.9394631990763704,0.39316705020719744,-0.9761611931890258,-0.003889256606751623,-0.46567977517293835,0.15024279834145723,0.8350834947379298
25,patient5_C14,0.6854762470670784,-1.3891962051922437,-1.903303638196769,-0.020011066081750316,-1.4887553734079466,-1.1788309281813873,0.5910862962463478,-0.9324805223228645,0.2336804665665912,-2.3518730662815837,0.01207295970025744,-0.6050483767927607,0.8958792160201762,-0.6384697971406607,0.5704059989255319,-1.5381971947772775,1.1677556821954407,-1.1977037888148139,1.3262416760036135,-0.19775551459085397,-0.1358516521096523,0.6103433540303472,-0.011558590218263241,-1.6302380623016133,0.5372393673113184,-1.1307271821800764,0.793540422147364,1.7302367964466658,-0.7180359362858145,-0.2081685405103389,0.00260616262255237,-0.18009178775000084,0.7350562907665285,-0.47945384693694093,-0.30495214604884646,-0.615908387277491,-0.37933881893747984,0.6730012934634236,-2.6103172723216375,0.4305450926374639,0.4842560262369349,0.06816891036957341,-2.064134422190024,-1.4762554375167716,0.27146320008486063,0.5587160589166411,0.7620438478232181,-0.1779799578616041,1.592487191137932,-0.5405820569093495
26,patient5_C18,-0.002995453009059839,-1.6752529322308178,0.8332270746030157,0.6660005561791231,1.3015006099528692,0.7497506963386978,-0.5000014421132782,0.4404349822393066,1.1734413383846733,0.4388470562460133,1.4726466341520537,-0.5597127262178914,-1.4128841026146308,0.028512496645245803,1.9254820518285873,-0.8320597177739166,-0.9104276194952085,0.1713587926429255,-0.44027646890127,0.422666023661511,0.8734266408636163,2.321466452510113,0.5995214544361184,0.025743559680891513,-2.122704670962956,-0.9645671620490357,-0.10204480278901464,-0.6093815901889615,0.06940731005090249,1.08234239607915,1.4817933819985234,0.5202676631266894,-0.3380689017142249,-0.30154152753178615,-1.3681996307417352,-0.014378198381072347,-0.5447330986194462,-0.3754016046135169,-0.6033427790342182,0.13297658715991575,1.1477712514310145,0.21969249839074953,-0.2768690291868037,-0.2512496154144137,1.9068010197318663,0.26309945729981243,0.029678605748568013,1.5476681377911847,0.9338679807924598,0.6139151184281497
27,patient5_C2,1.521329316074197,-0.9528340750031894,0.518088653163689,-1.0822154898688268,-1.3229040034967774,0.6965784089194885,-0.5317232170136068,0.5050751421834415,0.4318905475469017,-0.9641737788279492,-1.0952873928697127,-0.5878052026459359,-1.117166593643225,-0.6669705965075655,0.7443406250804324,-0.47645874730801485,0.6148526897646697,-1.4401038327670643,0.1331196233149514,-0.520008050293174,-0.6279782680556071,-0.5672446295527104,-0.6949564369968341,-1.9216967183409561,-0.28715547593047264,0.5894852221493562,0.351589825309605,-1.1062448967984968,0.9403004850343248,-0.1630090183677434,0.27428907983950607,-0.49193324822310974,-0.8387743336602869,-1.5308604613409504,0.7054663957846892,-0.5050634800183648,0.022111814473410124,-0.9116993236595179,1.155694207881223,-0.3587590281179845,-0.357050600766997,-0.8769408215574116,1.2566948623992071,0.24598068818399968,0.2506788587243172,1.9866139407020678,1.446751528886366,0.011186197524868803,0.4571918900597544,0.1453491904795155
